Affiliate_id,Count,Name,Overall_percentile
8532,25,Celia Hodder,96.8101
2428,7,Jessica Jenkin,94.5937
8354,1,Jena Moeller,88.1785
18144,12,Rebecca Batey,94.4876
2901,27,Kelley Carvalho,94.9985
18204,4,Megan Diaz de Arce,78.1936
9656,27,Megan Boyer,97.4375
19461,1,Sarah Massoni,99.7635
10136,4,Katharina Lange,87.948
9608,10,Nicole McCullough,9.5991
9626,15,rachel nutting,94.3892
20480,1,Tainara Gava,86.921
7704,19,Madeline Shelling,98.6294
11203,5,Ximena Santos,83.5213
21290,1,Raquel Hall,64.4379
2884,2,Sidney Hoskins,47.4992
18710,6,Jenny Volpicelli,83.5239
80,4,Angela McCord,91.3244
16012,4,McKayla Costa,75.8521
8486,6,Fernanda Simon,81.5975
17283,1,Talita Estrafacci,89.1891
15423,17,Alli Trainor,85.6816
183,29,Jody Yost,89.2789
2817,17,Veronica Tice,9.9202
5030,4,Melissa Holsinger,82.9129
12055,5,Tereza Moise,80.126
6574,33,Nicole Corey,99.8887
7986,6,Marinda Fourie,91.2959
20208,2,Harriet Drewry,92.4705
5738,15,Shark Lee,98.5138
940,3,Victoria Howell,85.3372
8248,16,Ashley Pereyra,93.7643
8315,7,Melissa McDowell,86.7699
16280,1,Jennifer Thibodeau,33.0091
10422,7,Raianne Sousa,91.7974
7153,14,Abigail Mooreland,91.1034
9862,3,Stephanie Woodruff,91.2545
8858,1,Brandy Gass,19.0299
17295,32,Mari Tonteri,9.921
7508,25,Annika Vahomaki,99.0748
18173,6,Enilza de Guadalupe Neiva Costa,5.566
11037,16,Marion Feutren,91.3235
2824,11,Shelley Jones,96.3613
5207,17,Claire Price,79.9707
2567,21,Hye Soo Na,97.9804
4030,14,Tamara Dinsmore,99.4761
1727,9,Erin Wendt,80.0449
4817,26,Melissa Patriquin,94.6041
19189,3,Crystal Diebold,8.396
12075,24,Sarah Jenkins,91.2389
14882,6,Erin Shea,55.7545
21087,4,Orla Redmond,82.7213
2064,15,Lisa Seymour,93.1308
1946,23,Emily Hogan,97.7318
18972,13,Meagan Crews,73.8144
17106,5,Shalynn Loring,97.8509
2557,15,Danielle Huston,93.8178
11827,3,Jeong A Lee,42.9811
19993,24,Amiee Melero,81.2342
14462,14,Meagan Pavol,91.1336
17451,12,Danica Francine Solberg,7.1687
13994,20,Anna-Leena Weckman,93.7237
11863,32,Terra Posthumus,96.9042
3954,2,Heather Haines,74.2994
20488,13,Jennifer Wiggen,77.4393
13167,3,Miri Lee,69.1969
15965,3,Leah Casey,85.7731
14412,3,Rebecca Broersma,40.9347
8045,3,Maressa Rocha Justo,91.4228
11918,5,Rivka Rappoport,92.7985
9470,24,Emily Metzloff,94.6118
19618,3,Laetitia Deboschere,82.3415
10830,2,Caroline Eksudd Johansson,81.6657
2543,33,Jackie Sherrard,96.5201
20252,2,Lauren Schmidgall,55.4939
1923,42,Amber Calzada,97.3607
4988,10,Kasey Flippo,93.8705
18650,7,Michelle Belden,89.6509
15899,16,Lea Fortmann,92.9349
9280,4,Sara Gutiérrez Mesa,84.0763
638,47,Sarah La Velle,92.4593
10843,3,Jill Malena,4.6787
10862,3,Jaela Dinsmore,86.1226
18992,20,Kevyn Ashton,74.3408
13986,24,Nicole Bird,95.966
5742,5,Danielle George,96.3371
18200,10,Gaha Lee,79.4968
5967,1,Alisha Lopez,1.3619
9815,21,Heather Fincher,96.2146
19413,16,Alix Vanderstichelen,9.4015
3893,2,Megan Davis,24.444
11155,2,Kelley Marsh,72.1245
20048,6,Susanna Riedler,41.7279
12419,14,Tiffany Szemplinski,99.8179
9283,8,Marita Ford,9.247
15121,20,Aimee Dungo,84.2325
6978,22,Cissi Sandqvist,91.8586
21015,4,Libby Elias,91.6446
11374,13,Chloe Smith,99.2578
13710,2,Paula Turner,57.1009
10212,5,Alyssa Christian,99.7791
4286,16,Katie Noonan,90.3802
4559,1,Val Mattei,42.6177
14276,11,Magdalena Jensen,92.9452
11175,19,Lara Rodriguez,80.6059
20364,3,Catarina Silva,57.3564
3887,16,Jenna Torres,98.9022
9474,7,Alison Meseth,84.1704
15189,8,Ida Carlsson,94.7836
9056,4,Kate Dunn,65.7412
3586,14,Christine Finnigan,95.5975
8411,2,Gloria Alonso Dominguez,90.9947
14224,22,Brittany Mazzola,93.2249
16239,12,Jennell Wallash,79.8835
19727,13,Tara Keenan,9.6595
7253,2,Amanda Mason-Espin,75.2402
19409,2,Haley Moore,7.3983
4501,7,Chantelle Loehner,99.9888
808,6,Sophia Putnam,86.8096
7172,10,Myra Pugh,75.4128
6374,17,Telma Venegas,91.2027
18279,2,Kelly Redelijkheid,73.2439
7080,13,Raenette Burton,96.4139
18418,12,Natasha Watkiss,98.651
13507,13,heidi patterson,94.8095
18789,11,Bebo Alanis,99.4105
10619,2,Jo Peterkin,47.1135
9813,13,Camilla Dahringer Wagner,85.5401
17471,3,Miriam Aguado,70.9973
6445,18,MaryEllen Eller,89.8623
9355,11,Jessica Ryder,97.0759
1708,3,Tracy Rankin,98.5086
17450,10,Shauna Hefley,87.1316
20444,3,Megan Almand,98.7874
19036,7,Mariana Sassen,86.9046
4284,7,Lori Quelle,62.376
17934,5,Taylor Hill,99.7514
7287,14,Lynn Hendricks,93.5856
12634,3,Preslie Norris,87.4768
16824,3,Katie Stromsland,20.1648
6880,12,Rata Jennings,62.0066
6550,14,Ruth Anderson-Horrell,97.4298
19141,18,Pernille Tøsti Christensen,98.9626
6780,10,Ivy Oleson,94.7568
2846,9,Beatrice Cardarelli,91.9346
8409,5,Deedee Nelson,96.5089
12646,8,Casey Vaughan,74.5402
3995,25,Gabrielle Ocker,98.935
11164,6,Tia Tree,74.8906
14384,21,Marina Mourao,96.2922
2942,4,Jennifer Aucoin,80.7094
15615,3,Lior Hillel Azulay,86.8122
12637,12,Tracey Chiang,8.03
3572,1,Juliana Ramacciato,42.5573
9082,30,Ina Strand Aas,85.2639
18064,9,Priscilla Pinto,98.7183
15379,5,Courtney Troughton,83.8062
5908,15,Audra Mariz,95.9021
7846,15,Madeline Sturt,99.9655
5314,27,Sarah Hayes,99.1119
8180,1,Aline Borges,48.1526
3853,27,Dara Guthrie,92.5172
3560,23,Kelly McFarlane,99.2716
16224,33,Denise Hanke,91.5919
17586,6,Kristin O'Hea,63.8087
9774,14,Laura Halsey,89.9012
15354,24,Amanda West,97.7387
9551,8,Suzi Cunningham,98.1038
175,9,Monique Beauchamp,91.3641
4739,14,Alexa Georgoulis,99.4088
7754,3,Lisa Wolf,79.5443
6704,12,Brittany Mack,99.1378
1022,28,Megan Holmes,96.0678
14170,3,Hend Elkhatib,80.3539
17795,2,Evelyn Lang,72.4222
10974,12,Ottie Halstead,88.1327
5397,10,Jessica Shaw,97.4634
140,21,Cassandra Niemela,95.9772
11820,4,Gisele Vivas,92.783
19760,3,Andrea Mesa,75.7934
8483,9,Danielle Givens,96.3492
20731,6,Jennifer Merck,9.0726
5152,4,Rosemarie Brubaker,52.4291
12581,4,April Alday,84.4379
9811,4,Jen Ruggiero,63.6301
9177,11,Jackie Hoover,9.3169
673,13,Corinna LeSieur,86.1736
1043,12,Tonya Underwood,97.4091
7409,8,Jen Prochnow,97.9761
6316,9,Morgan Ocetnik,8.1923
10008,17,Emily Pisarski,97.4652
5183,21,Brittney Schmidt,95.3972
9403,12,Kelly Edelmann,98.8046
671,32,Becky Pykett,99.3372
16963,1,Rita García,99.9249
7592,17,Meg Allison,99.4735
7885,1,Cassidy Mullet,18.0477
17257,6,Callie Johnson,89.3488
19937,1,Amanda Kinslow,78.601
34,6,Juanita Mayne,95.8909
13894,4,Jessica Overmeyer,88.6704
17722,5,Iarinjatovo Santatra,55.6234
1058,6,Geneva Knowles,84.0176
10842,4,Maddie Kresevic,87.3128
12335,5,Erin Kiel,77.8009
12290,5,Naomi Reyes,75.537
15349,22,Lauren Fisher,99.855
3986,10,Ana Lee,96.6685
10148,14,Amelie Simard,98.5172
14289,7,Rebecca Maslowski,77.6084
11801,4,Natasha Green-Appleton,42.3303
2334,5,Courtney Harris,93.8351
13498,8,Dakota Waldum,82.4278
9713,23,Amanda De Wit,89.209
178,11,Tegan Kettle,7.0453
3176,13,Anat Bar Haim,95.4732
2076,30,Alexia Gonzalez,97.7215
4061,1,Mary Batto,39.6565
20352,6,Sarahy Esquivel,79.6392
1731,16,Marita Naess,99.0541
16240,7,Shannon Atkins,9.4765
19605,7,Virginie Durot,75.8478
1464,10,Laura Hoover,90.9628
20560,2,Yekaterina Sariyeva,78.9764
2342,21,Allyn Doyle,98.1021
592,6,Cory Conrow,96.1723
5709,19,Teresa Starke,93.6426
3311,5,Rebecca MacDonald Mott,75.3014
18906,5,Jessica Przybylski,64.7996
7466,2,Fátima Corbellini,27.0884
4585,5,Megan Menzel,93.2516
610,10,Melissa Wistrom,99.5124
1767,10,Keston Mendoza,99.8446
2867,13,Alexis Johnson,99.9732
10300,2,Brittney Iverson,87.7539
18772,6,Marina Fateecheva,95.7589
18947,2,Rebecca Jackson,50.4173
3836,22,Abida Coric,95.5914
14625,6,Karen Agena,65.0274
121,16,Christine Kolenbrander,99.8274
17206,1,Brittany Bell,64.5838
13515,1,Bertha Bock,8.7024
5846,4,Angelica Reyes,9.2754
19546,10,BRuna Salione,51.8768
2700,8,Holly Ada McIlroy,99.8343
17259,3,Sophie Lees,7.5778
11186,8,Jessica Dixon,9.1874
6151,8,Estelle Van Veelen,82.7636
1668,9,Darcie McNeil,92.6889
16085,7,Cassie Moy,70.5373
2442,19,Elena Budz,99.5132
20534,1,Louise Olegário,68.4737
10723,4,Johanna Barrozo,88.6851
17334,28,Amy Hicks,92.8486
20431,29,Chelsea Docherty,99.8377
6541,14,Taylor Babb,99.3933
11829,5,Rachel Wilson,94.5877
1691,11,Ruth Van den Bogaard,9.5853
6433,22,Rachel Ponder,94.567
13207,1,Andrea Martinez,61.8651
7920,4,Silvia Burgos-Roberts,79.5616
2195,20,Megan Markee,99.672
9043,27,Nicola Borgatti,99.5374
4235,12,Emelye Dwyer,99.7005
20582,6,Megan Jones,65.9751
11828,17,Ainhoa Aizpurua,9.0536
13046,4,Kim Olthof,75.3921
16813,5,Djeizi Erat,93.6504
14580,17,Emma Valembois,94.85
909,39,Jacqueline Clark,96.2629
5812,9,Alicen Larrabee,90.9593
12183,22,Julia Bueno,80.0121
4191,7,Berenika Bajanová,95.7416
17940,3,Jennifer Lopez,58.8927
12761,4,Rachael Taylor,69.5232
564,2,Adrienne James,83.4644
19112,2,Eva Blomme,44.475
17924,2,Jolena Hale,26.6811
14534,9,Flora Berth,80.4756
12154,20,Rachel Crouch,94.2079
10630,5,Summer Olsen,93.3388
6324,3,Caitlin Jarrett,74.4159
1893,2,Irma Sefa,7.337
16473,14,Melinda Harris,81.9678
10584,9,Ariadna Lopez,86.8727
17597,1,Gloria Tulipani,55.5724
17098,5,Adriele Okoinski,63.2503
18160,4,Fellon Cheung,81.9635
20614,4,Yiting Wang,62.9232
14738,10,Leanne McManus,74.5877
14808,8,Nicci DeLisi,83.5326
16210,3,Julie Peach,44.5846
2939,3,Roisin McAvoy,6.417
7213,26,Jenna Hessert,94.8569
2329,11,Crystal Pevreal,90.3258
5863,24,Kellie Webster,96.5417
8053,3,Elizabete Santos,57.8648
20768,8,Dana Niles,9.4239
18031,8,Lindsey Kness,84.5182
502,12,Krystle Terrado,99.4468
13922,2,Cathrine Paulsen,81.2661
18234,1,Stephanie Roque,69.5663
17227,7,Sanaa Mandar,92.4498
3476,5,Belinda Decourcey,71.0542
16959,15,Emilia Bollesparr,94.214
7618,25,Anne Moore,93.3319
11334,12,Deborah Venteicher,9.3514
14654,10,Victoria Ashley,99.5357
19495,3,Karen Carney,65.9604
17775,9,Irina Funtikova,99.1317
8900,6,Jenny Doyle,79.3242
10578,7,Jessica Manders,75.159
11074,6,Cristina Silvestrini,97.2485
2771,6,Emily Chapman,90.6451
14275,2,Maria Jose Valdivia,87.116
6367,1,Jenna Cabuhat,13.0868
7169,6,Araceli Leon Munoa,92.5508
17688,2,Angelika Weyrich,44.2808
19804,9,Sabrina Roll,93.3759
770,37,Jessica Aelvoet,99.6763
2266,5,Sadie Kaplan,96.7963
5524,4,Holley Dalman,75.6208
10990,58,Carol-Ann Reason-Thibault,99.9871
9854,39,Miki Mullen,97.4116
3579,25,Madeline Turner,73.3181
19316,9,Andrea Warner,81.1349
5067,9,Sharone Cohen,97.4116
9174,3,Iris Diephuis-Borgmann,9.9478
11008,8,Lauren Lloyd,83.6568
13264,13,Rebekah Cabre,91.3675
19551,22,Joanne Snow,9.392
7960,9,Stacy Esworthy,91.3503
14846,5,Anneleen Crol,97.1035
6320,8,Rebecca Rangel,75.9815
439,10,Wendy Lara,68.9311
6870,11,Marimie Rodriguez,81.5777
1564,1,Taylor Cook,21.9911
7482,8,Nive Clark,93.8955
12868,12,Lori Jacobs,93.9542
3181,15,Véronique Poirier,88.6817
3298,7,Amorn Ewing,78.3464
5656,8,Leandra Warren,65.1016
20603,1,Jeromine Geroudet,90.7202
6216,2,Cassandra Montoya,4.3041
19039,1,Amanda Hautamäki,26.2409
15727,5,Jennifer Evans,85.5556
9309,7,Erica Chandler,94.655
12001,20,MacKenzie Todd,81.7848
6856,18,Katie Cain,98.8987
16936,2,Manuela Pedreira,47.0185
11620,10,Donna Shallue,93.2413
194,25,Kristie Price,87.4
10015,16,Merrill Mullis,98.6156
18641,4,Jennie Jernberg,69.9978
1988,4,Alice Fagrell,95.1288
13447,11,Janaina Barduco Garcia,96.426
14988,9,Tracy Esquivel,91.0637
18769,6,Gabrielle Sharrinovski,82.6263
10265,5,Marlisa Overton,89.5033
828,4,Shawn Dralle,90.1204
9409,18,Alyssa Montgomery,81.3792
19497,7,Or Cohen,98.7762
5695,9,Jill Hogg,78.0218
9079,4,Carrie Onnenga,84.6658
7082,18,Stacy Lamb,95.4257
8936,18,Asha Jordan,83.0147
20264,1,Anne Sophie Madueno,60.9718
1542,6,Madilynn Ridenour,94.327
13974,9,Cassidy Bell,96.8204
17879,5,Suzie Leigh,84.4906
15260,3,Amanda Pearce,52.0804
9647,19,Emily DeFeo,97.945
18395,7,Neža Ribarič,93.6927
5040,23,Kristen Brunettin,99.3087
2095,2,Tiffani Williams,98.1582
14515,6,Byeol-Nim Choi,89.7967
16570,6,Gisela Raposeiro,57.2166
18615,6,Kristin Taylor,70.5036
12732,11,Lisa Sonntag,98.8832
10293,5,Charmian Esterhuizen,83.114
17962,17,Michelle Hornbeck,87.0392
10506,48,Sunkom Jung,92.2349
19088,16,Gilmari Reyneke,95.8667
15681,2,Katie Johns,81.3602
4326,6,Kelly Benfey,97.5946
6182,33,Kelley Grace,98.689
4340,14,Sarah Boratko,90.0091
4178,11,Ruthie Crew,97.712
19886,3,Cindy Nzaba,57.4539
13400,2,Vicky Sanz Ortega,90.6357
17218,9,Amanda Cassada,96.8446
2541,9,Katie Jacob,62.5072
18999,1,Brenda Bauth,76.1213
6447,22,Rebecca Condello,72.1581
6339,9,Dani Springer,81.0538
19972,2,Linda Verbunt,63.9986
8108,11,Robyn Dorch,9.3661
378,13,Michaela Jansen,96.1144
3910,2,Jennifer Richards,6.6741
2290,16,Helena Falk,99.8498
8926,15,Victoria Shier,88.4702
13513,4,Eva Burley,73.7315
20396,1,Birgit Kurka,42.3959
13972,4,Melissa Hays,81.1833
19161,18,Paloma Dominguez,95.3843
10714,18,Lindsey Gleason,98.7028
9453,11,Ashley Spain,95.4853
9624,39,Chelsea Potter,98.9747
20245,8,Judy Steyn,93.7574
8052,16,Liz Wasik,98.3714
5056,4,Eva- Nathalie Zapp,74.6999
16067,11,Lori Pruitt,95.9738
18534,5,Adriane Nóvoa,57.7577
14315,8,Marina Milivojevic,8.2493
9269,17,Jessica Beristianos,98.5759
20095,5,Julie Collmann,89.1848
14721,17,Danielle Beaudreault,99.9068
17986,2,Courtney Cook,28.9863
3744,14,Kori Zablotsky,94.0534
18563,6,Anna Kirchoff,75.1193
11388,1,Megan Mueller,35.0917
17111,8,Amelia Boaks,91.3149
11942,4,Thais Abreu,87.9757
2369,10,Kathryn Joseph,94.5894
18181,16,Birna Aradottir,98.4724
15803,4,Jessica Englund,58.5932
14664,11,Ashlyn Pair,88.3373
3367,7,Alex Wheeler,85.9129
14995,15,Amber Lopez,9.4998
15137,6,Kim Volders,98.67
11759,4,Marcella Saldanha,54.2157
20102,1,Marie Anne Lignieres,97.7957
19127,3,Shakira Perez,90.9412
13783,5,Elisa Bosi,73.3043
7178,10,Anna Kulinski,91.9639
1474,2,Laura Derov-Knevel,64.5329
13716,1,Jessica De Oliveira,13.8031
14280,11,Madaule Isabelle,95.3083
4993,32,Ashley Creighton,82.0239
6276,7,Rachel Palmer,99.3958
3898,13,Lauren Melville,96.2871
12595,8,Kinsey Carroll,77.2054
6673,19,Heather Crocker,95.9384
4412,12,Jorgia Van de Sype,97.3849
3206,2,Amy Russ,78.2825
14281,15,Elizabeth Stow,96.8196
15357,10,Caroline Soares,74.1285
20209,1,Christina Benjamin,77.0837
17467,4,Aurélie Le goff,4.3464
20726,1,Débora Turino Reis da Silva,7.7573
3841,9,Kellin Wells,77.6248
6288,13,Itzel Armendariz,8.0016
18952,1,Cristina Hoffmann,59.4735
14674,1,Silvia González,46.6258
16339,1,Marta Guzdek,27.0522
10533,1,Angela Caballero,53.4519
3354,16,Inga Ingadottir,96.382
9634,25,Sam Wheeler,86.3039
649,21,Stephanie Alvarez,98.9056
3683,15,Kaci Clark,98.6993
10570,22,Corinne Huot-Simard,97.34
6463,5,Linda Eveleth,6.7363
5355,5,Louisa Shumaker,78.0512
20600,2,Julie Roberts,16.8109
11864,18,stephanie desjardins,98.437
4919,9,Valerie Berner,74.7491
19519,4,Juana Rosero,7.8635
16707,41,Terra Pickering,86.2737
1164,32,Michelle Rogers,92.978
12515,5,Sociedad De Inversiones Limitada,8.8569
2816,9,Alexa Lawler,98.071
4556,26,Jenna Muri-Rosenthal,82.0343
19034,2,Stacie McKinney,63.4281
17668,4,Sophie Mercuzot,84.236
20027,11,Danielle Davis,84.3594
14139,11,Jennifer Patton,95.5552
20587,9,Brenda Anderson,81.45
17099,2,Kristin Sandone,36.8265
14719,12,Calandin Laurie,9.7674
5400,6,Gisela Garcia-Noblejas,87.7081
15688,8,Victoria Librande,80.2149
5583,29,Jenny Binetti,96.8334
13688,4,Melanie Dings,91.541
14200,1,Cinthia Rojas,79.5633
7761,2,Rachel Lowry,63.5982
2059,4,Kathryn Allende,3.0622
16273,5,Amy Buck,8.144
1745,8,Stephanie Geddings,86.4765
20733,3,Iwona Bartoszyńska-Fic,87.797
3872,14,Elena Lightfoot,89.7294
10953,3,Zanie Van Rensburg,87.1834
7840,14,Susan Wineberg,93.9145
19914,5,Rochelle Record,96.7384
2818,15,Gabriella Serrati,93.728
2623,1,Iryna Zabolotna,77.8484
18264,5,Pitch Allouard,84.8919
11172,32,Anna Weichman,97.2338
72,6,Karin Weijgers,99.2215
13795,9,Louise Jensen,92.5077
3249,1,Elena Warren,64.2403
16729,4,Amal Alshahrani,78.8495
9375,11,Emma Rogers,96.7609
18490,16,Laura Clifton,98.7382
16914,6,Stephanie Wayment,87.2274
13864,3,Michele Washington,72.9651
81,20,Samantha Ball,99.8412
15264,8,Manon Angonese,99.6116
2120,19,Meg Murdoch,95.8486
15375,12,Whitney Larkin,87.5597
4115,7,Ana Perelini,91.207
19822,8,Kira Conte,85.2181
16760,30,Lorena Landin,95.4482
9689,27,Amelia Buckley,97.2934
2913,14,Kendall Morris,99.6574
5473,12,Meg Walters,99.0972
8829,5,Maria Astrom,88.9509
17340,3,Marina Villegas,73.4147
16991,10,Johanna Hudson,97.0595
8880,13,Brentnie Kincaid,87.0504
16657,2,Verena Waschulewski,29.215
13891,1,Amanda Collins,12.6837
17078,29,Sonya Miller,96.6219
4643,38,Katelyn Lindsley,99.111
10872,2,Allyson Pfeil,73.6098
9535,2,Martine Pernille Laumann Nordberg,96.1283
15859,6,Shih-Ping Wen,90.1342
10228,5,Taylor McKinney,65.2578
10786,6,Katharina Kücken,97.1441
977,1,Dara Commons,94.2105
4941,9,Tina Belke,91.9665
13209,11,Lolly Christy,98.1056
19544,1,Morgan Mak,34.7689
13892,25,Sara Fenton,90.0583
1583,14,Lisa Wan,97.0172
17129,8,Samia Benfdila,79.8136
4820,8,Rebecca Thatcher,78.5897
3306,14,Angela Barnas,81.1781
5599,13,Catherine Kok,87.6926
2173,25,Jennifer Gårdenhag,96.4528
16609,5,Ruotong Kang,65.7826
16375,18,Elizabeth Ellison,90.9826
19147,3,Jaskeerat Waraich,30.8428
9690,12,Ashley Bean,95.1564
16432,5,Kristie Bartsch,71.5203
1960,2,Maria Hamalainen,94.4729
1229,4,Jenna Mckean,98.8124
13779,15,Marie Hirsch,99.7117
14364,16,Ashley Kendrew,94.768
8764,2,Elizabeth Belcher,67.337
19520,4,Morgan Mings,9.7898
17058,8,Julie Cazes,8.8361
14887,15,Tina Cunningham,95.2859
19931,3,Marla Delucca,8.8871
1367,16,Natalie Marion,84.7659
4269,1,Meagan Edwards,18.6105
1152,8,Elizabeth Austin,84.8341
2018,7,Bethanie Werner,96.168
14358,16,Laura Roney,98.7529
8283,31,Alexandra Fracasso,96.7876
863,28,Brandi Miller,94.7655
5642,3,Caprice Kelty,94.8267
17830,3,Morgane Cadoret,7.4587
8129,11,Juliet Schutte,95.569
8557,5,Jill Hermans,62.2241
18613,5,Sarah Scholl,99.9025
16814,2,Lindy Mullen Doyle,83.2486
17281,1,Félicia Menon,7.3845
417,2,Chalsey Gaudet,94.5091
11733,20,Samantha Adams,81.5
5640,3,Theresa Briem,97.1277
658,6,Ashley Bridges,92.3169
10165,7,Ariel Phillips,76.0048
20447,2,Samantha McDaniel,52.3161
19828,3,Sally Bamber,91.2243
5415,29,Lindsey Peterson,91.6618
17101,1,Luiza Agra,2.9258
708,15,Jessica Rodriguez,89.1175
2214,4,Yan Ting Neo,96.7712
18697,4,Jasmine Cortez,43.4635
14072,15,Gemma Quinlan,80.1571
17548,3,Martina Perez,68.7334
14131,2,Karen Colwell,94.4548
10059,6,Flavia Furtado,7.1834
10699,22,Allison Brager,96.5589
12150,9,Marietta Ogorowicz,9.6923
10734,5,Sara Rubino,9.663
3524,18,Nicole Gandy,88.7231
8983,9,Anni Tagapere,90.6184
15220,8,Kendele Miyasaki,91.3969
20012,15,Erin Clark,94.8112
20040,9,Emily Sotelo,89.8658
11468,4,Marcha Van Glaanen Weijgel,97.939
14245,10,Ellen Hoban,76.1067
15955,4,Aude Atterte,89.682
18484,4,Margie Flores,85.9164
4339,11,Megan Harville,81.4016
19198,1,Chiara Rota,98.6096
6818,22,Vicki Finn,98.8297
17534,3,Carolina Natal,54.8544
5125,20,Julia Kamide,96.7574
1950,11,Tatyana Kirichenko,98.0831
7573,18,Kaitlyn Jackson,97.5014
7953,30,Kathryn Meier,87.9472
15799,5,Maria Camila Montalvo,95.5327
6848,8,Kimmi Robson,87.4155
1028,2,Audra LeGacy,52.3903
1146,3,Stephanie Calicchia,51.1311
16290,4,Alissa Warpinski,82.4891
14398,16,Maria Jenkins,97.9053
9047,16,Melanie Barron,93.9127
18386,1,Tia Stockton,60.1942
15882,10,Vanessa Brock,73.4985
1025,5,Katrina Parsons,96.0376
6344,9,Brooke Iriks,93.0376
3757,30,Mikaela Zeitler,99.603
7033,3,Kristen Petrozza,76.1291
20865,9,Victoria Wirth,93.7453
8337,11,Sarah Arnett,98.5345
15737,17,Suzanne Lilakos,98.5121
18737,17,Sunshine Townsend,98.109
8174,10,Kerry Marsh,98.128
7999,7,Jacqueline Jensen,98.5259
14208,6,Ida Kyrilis,97.6214
13118,14,Sabrina Nunes,99.6392
5385,13,Savannah Bishop,98.8426
1330,11,Courtney Jaramillo,9.6397
6651,4,Ana Espinal,8.4762
12590,5,Amanda Rangel,86.833
7934,2,Colleen Reyes,72.386
8046,7,Natasha Johnson,91.7292
18191,1,Maria Cecilia Padua Guarato,89.3566
19350,5,Madalyn Turner,44.765
16811,11,Chantal Bouchard,99.4062
1818,6,Cat Horbatiuk,96.4899
19,7,Bridget McCartney,81.513
11447,16,Scharnee Muller,82.2561
14615,12,Katherine Wilkie,70.4665
16569,7,Erin Jones,9.3825
12666,20,Louise Retailleau,94.5644
17040,14,Laura Mizwicki,95.5793
15642,5,Kelly Allen,90.2084
8671,11,Brenda Waring,9.7683
12271,7,Kristin Mehle,94.9519
12764,7,Christie Jones,85.6272
10739,1,Marlin Paz,11.3891
10667,10,Gabriela Moreira,90.0444
3082,2,Brandi Lewis,82.8352
19732,5,Tiffanie Burchfield,71.7974
20856,2,Juliane Förster,33.4536
3576,21,Carly Murphy,98.2609
8286,3,Samanta Pulido,48.0171
18957,4,Caroline Lech,96.8722
9940,8,Camilla Silva,93.6625
5720,14,Nicolle Martinez,89.3272
835,9,Annabel Thomson,89.5473
1467,5,Kayla Calle,86.9624
4470,5,Alex Ortiz,8.5496
7530,22,Hilary Barreto,99.4658
7405,6,Ulrike Dottschadis,98.7701
15032,16,Amanda Ballay,7.4086
9478,13,AnnaMarie DeFrank,9.8667
9552,2,Nina Still,6.6508
6946,2,Kaisu Pajunen,96.0066
4428,11,Morgan Iverson,95.5284
1627,4,Nadine Shaw,94.5695
11151,3,Sherilee Strauss,79.8602
7120,2,Angela Penedo,65.0145
21288,2,Clare King,30.9464
4829,9,Lindsey Kelly,98.7848
15808,4,Hilary Rickher,89.5042
20221,2,Julia Kolm,78.506
10682,25,Jessyca Ellen,79.4511
4243,1,Catherine Murphy,46.9477
8974,27,Kasey Goldstein,94.7137
2191,5,Heather Boutet,81.5259
21024,6,Chelsea Speer,91.699
12071,8,Alejandra Franco,92.7709
1034,2,Laura Simmons,74.4142
13578,6,Rachel Ann Rilloraza,62.7627
16032,2,Lin Qianxian,55.1677
4699,6,Christine Fuchs,80.6024
9050,7,Ayda Delhommer,77.3107
16203,5,Daiana Barth,86.1373
19209,10,Anna Bjørn Johansson,93.1593
2201,3,Paige Farley,62.4477
5808,4,Laura Hilditch,6.2487
10362,22,Abigail Murphy,84.9178
41,4,Simone Mayer-Krug,71.3624
16318,8,Jerusalem Aguirre,97.2054
19347,6,Jordan Odle,98.393
2347,10,Alyssa Jensen,96.401
6580,7,Megan Southern,89.6742
18585,6,Sarah Ramp,93.3535
15693,7,Jennifer Starkey,72.7182
4812,8,Laura Hickman,97.9813
5803,9,Adrienne Sanchez,91.1932
20161,3,Christine Felczak,75.9151
15165,10,Jennifer Drelin,82.4503
19674,15,Elizabeth Watkins,92.5284
20535,1,Emily Connors,72.5793
20312,12,Kaitlyn Kromer,98.0615
7909,11,Annette Byrum,8.3917
13313,9,Jiyoon Hong,8.0577
18277,11,Elodie Pinna,68.5272
13880,3,Alexa Morgan,7.9575
17274,14,Kelsey Vaughn,98.8961
16297,4,Melanie Bitterberg,82.156
6081,24,Sonia Hurtubise,99.584
18321,19,Deanna Posey,99.3769
706,5,Rebecca Fasano,92.6319
4024,42,Rosie McDonald,98.8133
16917,3,Nathalie Bruynooghe,96.5624
19802,1,Sascha Janssen,19.8593
15508,7,Jacquard-Ann McCutcheon,61.9169
14800,11,Emma Breckon,94.3874
5416,7,Kelli Dahlquist-Bult,92.8201
4517,1,Karen Faudoa,68.9889
3233,19,Emma Morice,90.5174
1382,5,Lisa Busch,59.8248
9827,12,Chrissy Covatti,92.3161
8817,13,Edel Fitzpatrick,97.0535
12268,3,lauren conway,81.7728
5169,28,Jessi Seidman,97.8699
2268,13,Anji Paumier,98.6458
3623,17,Lindsey Dyck,89.9271
19607,6,Natasha Kowaleuski,9.3212
12383,2,Bobbi Sciascia,78.733
18830,37,Chelsey Cross,99.5685
4350,5,Calli Jo Sheldon,77.2011
