,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
15993,Drummond Williamson,I-Men,4427,331,133,215,71,2243,384,729,269,50,120,1190
8950,Jeremy Mhire,I-Men,4437,332,118,2545,80,566,373,1069,265,159,141,98
6001,wes hendricks,I-Men,4448,333,133,215,70,2553,397,443,258,794,130,443
3938,Jacob Heighes,I-Men,4448,333,120,1995,83,295,366,1245,263,281,126,632
16301,Jason Ninnemann,I-Men,4450,335,125,936,84,239,361,1404,257,957,123,914
3871,Preston Soechting,I-Men,4450,335,120,1995,83,295,396,466,263,281,118,1413
18061,Armand McCormick,I-Men,4461,337,116,3166,82,372,481,13,260,530,132,380
17232,Bryan Wadkins,I-Men,4462,338,133,215,71,2243,401,393,260,530,121,1081
9042,Dan Finck,I-Men,4462,338,122,1496,79,695,397,443,263,281,117,1547
3008,Brian Quinlan,I-Men,4467,340,115,3545,90,19,411,275,260,530,141,98
10116,Marc Anthony,I-Men,4475,341,123,1289,74,1461,396,466,257,957,134,302
22588,Tyler Whitcomb,I-Men,4515,342,123,1289,86,145,375,975,258,794,119,1312
10601,Goce DILEVSKI,I-Men,4521,343,133,215,69,2910,419,201,263,281,123,914
12474,Tim Carroll,I-Men,4525,344,120,1995,81,448,378,887,263,281,123,914
3066,Luke Ahlfield,I-Men,4532,345,116,3166,83,295,423,178,261,412,129,481
15382,Mahdi Te Heuheu,I-Men,4543,346,126,793,75,1247,396,466,254,1634,131,403
6846,Stephen Putbrese,I-Men,4558,347,124,1115,83,295,364,1306,260,530,119,1312
62125,Daniel Sullivan,I-Men,4559,348,121,1720,86,145,361,1404,259,658,126,632
34818,Cody Rice,I-Men,4561,349,122,1496,78,792,368,1175,260,530,127,568
53555,Alex Gerszewski,I-Men,4562,350,120,1995,82,372,365,1270,259,658,135,267
21004,Tim Hahn,I-Men,4564,351,126,793,70,2553,390,593,264,222,131,403
3269,Brenden Loyer,I-Men,4573,352,123,1289,72,1928,402,383,260,530,130,443
6434,kevin dart,I-Men,4584,353,134,172,71,2243,418,213,256,1171,125,785
6619,Chris Brown,I-Men,4599,354,125,936,77,916,379,872,258,794,121,1081
27544,Brandon Keatley,I-Men,4605,355,123,1289,82,372,373,1069,258,794,121,1081
2152,Rob Miller,I-Men,4608,356,116,3166,80,566,398,428,268,68,132,380
12126,Mattia Balella,I-Men,4611,357,130,396,76,1056,338,2671,267,85,131,403
25407,Iain Maclean,I-Men,4630,358,133,215,75,1247,362,1365,256,1171,126,632
14436,Steve Pinkerton,I-Men,4657,359,114,3989,85,184,450,58,265,159,135,267
16315,Gil Hollingsworth,I-Men,4668,360,118,2545,83,295,367,1213,263,281,133,334
9876,Clint Russell,I-Men,4669,361,127,677,68,3235,433,115,260,530,140,112
21905,James Storer,I-Men,4689,362,136,108,66,4082,425,159,263,281,144,59
16815,Paul Zavaglia,I-Men,4692,363,119,2290,75,1247,404,358,260,530,135,267
2371,Nick scott,I-Men,4695,364,131,326,90,19,315,4001,263,281,143,68
5878,Owen Satterley,I-Men,4716,365,118,2545,81,448,367,1213,261,412,141,98
5367,David Helfrecht,I-Men,4728,366,120,1995,80,566,410,309,254,1634,136,224
6019,Leigh Bevan,I-Men,4747,367,119,2290,80,566,471,20,257,957,123,914
13399,Mizar Fuentes-Ortega,I-Men,4748,368,136,108,73,1682,381,807,253,1927,136,224
20987,Bob Cole,I-Men,4761,369,120,1995,81,448,384,729,257,957,126,632
7190,Nate Beveridge,I-Men,4762,370,120,1995,90,19,369,1155,263,281,119,1312
39754,Daniel Petro,I-Men,4764,371,118,2545,81,448,397,443,256,1171,138,157
6729,Cody Loeffler,I-Men,4766,372,123,1289,83,295,375,975,258,794,118,1413
82635,Kelly Hargett,I-Men,4769,373,119,2290,79,695,387,656,258,794,133,334
36036,bryan smith,I-Men,4771,374,122,1496,76,1056,362,1365,264,222,126,632
5494,Nathan Klein,I-Men,4774,375,126,793,76,1056,378,887,257,957,121,1081
6610,Anthony Abeel,I-Men,4775,376,129,482,69,2910,387,656,265,159,127,568
16839,Terry Couch,I-Men,4781,377,126,793,74,1461,411,275,256,1171,121,1081
9189,Andrew Rape,I-Men,4795,378,120,1995,79,695,399,411,263,281,118,1413
33625,Martin Møller,I-Men,4816,379,124,1115,77,916,367,1213,259,658,123,914
10249,Dan Williams,I-Men,4820,380,122,1496,75,1247,403,371,265,159,117,1547
11544,Ruben Rojas,I-Men,4820,380,120,1995,79,695,373,1069,258,794,135,267
26088,Dave Bonanni,I-Men,4844,382,123,1289,75,1247,386,697,260,530,121,1081
4166,Nicholas Longo,I-Men,4852,383,120,1995,83,295,358,1600,266,118,124,844
12780,Derek Kneadler,I-Men,4865,384,134,172,70,2553,395,502,258,794,124,844
34197,Brice Collier,I-Men,4896,385,120,1995,78,792,366,1245,260,530,133,334
6433,Mat Frankel,I-Men,4900,386,117,2849,79,695,425,159,258,794,131,403
14515,Jordan Finlayson,I-Men,4900,386,120,1995,74,1461,402,383,258,794,135,267
12714,Ryan Kononchik,I-Men,4909,388,127,677,83,295,386,697,251,2608,126,632
2705,Patrick Fitzsimons,I-Men,4910,389,130,396,69,2910,415,244,257,957,131,403
65097,Brian Del Greco,I-Men,4911,390,135,136,74,1461,347,2057,262,343,123,914
39540,Eric Ericson,I-Men,4935,391,123,1289,74,1461,391,574,260,530,121,1081
5207,Mareck Bigler,I-Men,4940,392,131,326,73,1682,344,2229,264,222,129,481
9984,matt deleo,I-Men,4949,393,123,1289,84,239,386,697,255,1412,119,1312
5195,Boris Fridlib,I-Men,4963,394,131,326,78,792,370,1130,254,1634,121,1081
9195,Michael McElroy,I-Men,4969,395,123,1289,74,1461,368,1175,261,412,126,632
12454,Kelly Levens,I-Men,4975,396,136,108,68,3235,384,729,266,118,125,785
1943,Drew Wilson,I-Men,4978,397,133,215,79,695,395,502,254,1634,114,1932
28773,Kevin Clive,I-Men,4983,398,124,1115,72,1928,395,502,256,1171,135,267
7506,Nicholas Sorrel,I-Men,4983,398,116,3166,81,448,404,358,260,530,129,481
13963,Jon Robichaud,I-Men,4988,400,120,1995,74,1461,374,1046,270,43,130,443
52062,Brandon Shriner,I-Men,4988,400,134,172,70,2553,432,122,268,68,113,2073
30860,Zach Filer,I-Men,4992,402,120,1995,89,79,363,1329,257,957,126,632
2304,Adam Shackell,I-Men,4994,403,129,482,69,2910,396,466,264,222,123,914
16456,Hank Mason,I-Men,4999,404,120,1995,82,372,424,166,252,2277,137,189
15844,Zach Baker,I-Men,5000,405,123,1289,82,372,340,2457,259,658,136,224
5764,Christopher Kalec,I-Men,5006,406,125,936,71,2243,418,213,256,1171,130,443
12395,Jared Glover,I-Men,5011,407,114,3989,80,566,411,275,270,43,139,138
4638,jonny smyth,I-Men,5012,408,122,1496,76,1056,411,275,256,1171,122,1014
79148,Travis McRoberts,I-Men,5019,409,130,396,72,1928,361,1404,257,957,133,334
2482,Rob Martin,I-Men,5021,410,120,1995,85,184,394,516,255,1412,123,914
17609,Carlos Montoya,I-Men,5021,410,125,936,76,1056,393,534,253,1927,127,568
32475,Jason Dupere,I-Men,5030,412,128,566,73,1682,386,697,256,1171,123,914
46057,Michael Collins,I-Men,5032,413,122,1496,71,2243,395,502,265,159,126,632
2996,Jason Rosser,I-Men,5034,414,128,566,71,2243,387,656,255,1412,138,157
45439,Travis Stoetzel,I-Men,5035,415,117,2849,83,295,404,358,262,343,120,1190
3130,Carson Thomas,I-Men,5035,415,128,566,69,2910,403,371,259,658,128,530
5665,Andrew Gray,I-Men,5052,417,126,793,72,1928,346,2113,265,159,144,59
42385,Kaylor Hasbargen,I-Men,5053,418,131,326,72,1928,364,1306,261,412,121,1081
4738,Zach Moehle,I-Men,5060,419,118,2545,81,448,367,1213,264,222,126,632
5624,Curt Manning,I-Men,5065,420,128,566,70,2553,395,502,260,530,123,914
24309,Lukas Högberg,I-Men,5085,421,128,566,82,372,364,1306,253,1927,123,914
22730,Jesse Baz,I-Men,5085,421,126,793,73,1682,381,807,256,1171,126,632
5948,Luke Mullen,I-Men,5092,423,125,936,74,1461,371,1106,257,957,126,632
4076,Michael Moseley,I-Men,5095,424,122,1496,73,1682,375,975,261,412,128,530
16092,Joshua Akiona,I-Men,5096,425,129,482,76,1056,363,1329,253,1927,134,302
25137,Travis Holmquist,I-Men,5096,425,124,1115,77,916,368,1175,262,343,117,1547
1748,Josh Silvernail,I-Men,5098,427,117,2849,81,448,383,757,261,412,126,632
33636,Paul Teehan,I-Men,5106,428,121,1720,74,1461,378,887,259,658,132,380
5800,Tony Koens,I-Men,5127,429,121,1720,81,448,375,975,258,794,120,1190
12244,Landon Adams,I-Men,5131,430,123,1289,75,1247,378,887,258,794,123,914
45989,Scott Edson,I-Men,5157,431,118,2545,79,695,384,729,259,658,128,530
24092,Michael FitzGerald,I-Men,5160,432,123,1289,72,1928,361,1404,265,159,132,380
1929,Wesley Sun Chee Fore,I-Men,5162,433,121,1720,84,239,348,2006,261,412,125,785
16195,Trent Jones,I-Men,5164,434,129,482,75,1247,382,787,254,1634,122,1014
7088,Kirk Gibson,I-Men,5179,435,116,3166,83,295,397,443,258,794,129,481
11672,olivier martin,I-Men,5207,436,117,2849,80,566,418,213,258,794,125,785
51067,Brandon Garner,I-Men,5210,437,129,482,69,2910,415,244,256,1171,131,403
59310,Blair Carson,I-Men,5216,438,124,1115,71,2243,429,144,255,1412,134,302
76049,Daniel Agostino,I-Men,5218,439,125,936,76,1056,459,35,252,2277,123,914
32710,Peter Egyed,I-Men,5225,440,113,4399,84,239,398,428,280,21,139,138
7173,Breck Berry,I-Men,5229,441,130,396,73,1682,387,656,253,1927,127,568
9681,Stefan Gehrig,I-Men,5245,442,124,1115,71,2243,380,843,261,412,126,632
7471,Christopher Gartrell,I-Men,5246,443,130,396,73,1682,389,609,253,1927,126,632
19273,Gabriel Perez,I-Men,5247,444,131,326,75,1247,402,383,252,2277,122,1014
44471,Tyler Tisue,I-Men,5258,445,135,136,77,916,378,887,250,3017,134,302
7376,chris exarhos,I-Men,5261,446,135,136,72,1928,374,1046,253,1927,136,224
5854,Matt Banwart,I-Men,5265,447,117,2849,75,1247,404,358,263,281,128,530
2012,Nathan Goldhardt,I-Men,5275,448,126,793,70,2553,390,593,278,24,119,1312
15419,Jon Balfe,I-Men,5279,449,122,1496,76,1056,387,656,261,412,116,1659
36243,Tom Kulisz,I-Men,5284,450,119,2290,77,916,404,358,260,530,120,1190
2648,Christian Harris,I-Men,5290,451,118,2545,76,1056,412,263,261,412,122,1014
2968,Drew Davie,I-Men,5292,452,125,936,69,2910,396,466,261,412,127,568
1873,Nathan Lauritzen,I-Men,5293,453,133,215,71,2243,384,729,258,794,119,1312
21051,Brendan Clarke,I-Men,5294,454,122,1496,74,1461,375,975,263,281,121,1081
13741,Oliver Yost,I-Men,5296,455,121,1720,84,239,411,275,252,2277,125,785
10478,Ryan Bielefeldt,I-Men,5299,456,117,2849,84,239,406,340,257,957,123,914
61187,Sean Catto,I-Men,5301,457,117,2849,85,184,359,1565,264,222,129,481
8086,Will Hall,I-Men,5302,458,116,3166,90,19,383,757,257,957,131,403
29263,Paul Walton,I-Men,5304,459,121,1720,69,2910,418,213,265,159,134,302
29431,Mark Corrigan,I-Men,5314,460,125,936,70,2553,394,516,256,1171,139,138
7536,Joseph Reweti,I-Men,5323,461,132,266,70,2553,370,1130,260,530,124,844
22345,Jayce Stewart,I-Men,5323,461,125,936,71,2243,392,555,257,957,126,632
22210,Vincent Tremblay,I-Men,5325,463,128,566,65,4529,443,79,268,68,142,83
19337,Eric Ayala,I-Men,5331,464,117,2849,79,695,381,807,261,412,127,568
22201,Rick Dyer,I-Men,5339,465,120,1995,73,1682,384,729,260,530,131,403
19941,Simon Paquette,I-Men,5354,466,125,936,70,2553,389,609,261,412,124,844
46728,Shane Farmer,I-Men,5361,467,122,1496,78,792,365,1270,256,1171,126,632
45544,Landan Webster,I-Men,5379,468,119,2290,80,566,377,912,260,530,121,1081
45223,JP Wioncek,I-Men,5383,469,118,2545,81,448,355,1703,260,530,138,157
40873,Kevin Bell,I-Men,5396,470,134,172,67,3653,397,443,258,794,133,334
8913,Wes Ng,I-Men,5396,470,134,172,78,792,363,1329,256,1171,114,1932
37236,Jaime Beveridge,I-Men,5397,472,121,1720,77,916,401,393,265,159,112,2209
12209,logan schecter,I-Men,5400,473,127,677,70,2553,364,1306,260,530,133,334
9410,Corey Perry,I-Men,5401,474,119,2290,80,566,391,574,257,957,122,1014
24195,anthony chavez,I-Men,5407,475,123,1289,74,1461,376,937,260,530,120,1190
2744,Paul Gregrow,I-Men,5412,476,122,1496,76,1056,380,843,267,85,114,1932
38467,Blake Aulds,I-Men,5422,477,122,1496,74,1461,383,757,258,794,123,914
11479,Jared Butler,I-Men,5426,478,119,2290,82,372,361,1404,256,1171,137,189
2052,John Templeton,I-Men,5448,479,129,482,71,2243,394,516,258,794,118,1413
46614,Moses Cordova,I-Men,5454,480,121,1720,79,695,351,1840,266,118,121,1081
49704,Ryan Andrews,I-Men,5472,481,124,1115,85,184,364,1306,259,658,112,2209
5911,Kevin Ogar,I-Men,5475,482,113,4399,90,19,389,609,268,68,132,380
13494,Nick Martindale,I-Men,5481,483,147,8,65,4529,417,227,267,85,126,632
17529,Brian Kunitzer,I-Men,5485,484,128,566,77,916,357,1633,257,957,118,1413
10080,Andreas Janzen,I-Men,5488,485,126,793,76,1056,386,697,251,2608,133,334
27767,Kyle Woeller,I-Men,5494,486,122,1496,71,2243,424,166,257,957,126,632
30187,Scott McGee,I-Men,5503,487,118,2545,74,1461,398,428,257,957,140,112
2898,Sean Moynihan,I-Men,5505,488,127,677,75,1247,363,1329,256,1171,121,1081
23452,Travis Cassidy,I-Men,5509,489,123,1289,72,1928,370,1130,260,530,126,632
47055,Chris Ropko,I-Men,5520,490,123,1289,72,1928,384,729,256,1171,131,403
5991,Hunter Lea,I-Men,5545,491,139,58,71,2243,375,975,257,957,119,1312
20764,Aaron Wolf,I-Men,5548,492,128,566,77,916,360,1455,252,2277,133,334
10326,Quinn Otte,I-Men,5550,493,131,326,75,1247,363,1329,254,1634,122,1014
27917,Josh Hill,I-Men,5572,494,119,2290,77,916,361,1404,266,118,124,844
12083,Jake Neubauer,I-Men,5579,495,125,936,74,1461,381,807,252,2277,141,98
33037,Sean McChesney,I-Men,5583,496,130,396,74,1461,362,1365,256,1171,120,1190
10606,Jeffrey Duncan,I-Men,5585,497,125,936,77,916,382,787,254,1634,119,1312
8891,Nathan Hansen,I-Men,5603,498,126,793,80,566,339,2520,261,412,119,1312
1814,Evan Bombino,I-Men,5619,499,125,936,77,916,376,937,256,1171,116,1659
34216,Sveinbjörn Sveinbjörnsson,I-Men,5625,500,120,1995,75,1247,395,502,264,222,116,1659
5617,Joe Herren,I-Men,5635,501,124,1115,72,1928,387,656,254,1634,134,302
11900,David Hamel,I-Men,5651,502,127,677,71,2243,393,534,255,1412,125,785
2726,Brett Lewandowsky,I-Men,5655,503,122,1496,72,1928,398,428,256,1171,126,632
35207,Troy Ozerkevich,I-Men,5683,504,124,1115,69,2910,380,843,261,412,131,403
51670,Roy Voss,I-Men,5683,504,122,1496,80,566,339,2520,259,658,130,443
35733,Ted Vigil,I-Men,5686,506,128,566,81,448,346,2113,253,1927,126,632
5406,Paul Villarreal,I-Men,5744,507,124,1115,74,1461,381,807,256,1171,120,1190
6038,Chris Walker,I-Men,5753,508,116,3166,80,566,418,213,258,794,122,1014
13375,Jordan Wallace,I-Men,5758,509,126,793,69,2910,396,466,257,957,126,632
4772,Anders Varner,I-Men,5760,510,124,1115,76,1056,339,2520,257,957,140,112
16809,Crockett Ladd,I-Men,5763,511,115,3545,82,372,372,1092,260,530,136,224
16718,Cody Richardson,I-Men,5780,512,119,2290,71,2243,401,393,264,222,126,632
10266,Jered Souder,I-Men,5781,513,121,1720,75,1247,389,609,259,658,117,1547
42791,Paul Smith,I-Men,5786,514,115,3545,81,448,386,697,258,794,134,302
2469,Caleb Martin,I-Men,5799,515,120,1995,72,1928,415,244,267,85,117,1547
5338,Peter Brasovan,I-Men,5800,516,118,2545,77,916,388,631,258,794,123,914
22757,Chris Dozois,I-Men,5808,517,120,1995,81,448,351,1840,257,957,127,568
11892,Gregory White,I-Men,5818,518,121,1720,80,566,399,411,252,2277,124,844
4153,peter kazanas,I-Men,5835,519,126,793,73,1682,343,2294,264,222,124,844
11760,Sean Lind,I-Men,5838,520,125,936,70,2553,372,1092,262,343,123,914
28585,Jeremiah Richter,I-Men,5841,521,121,1720,68,3235,408,319,262,343,136,224
5962,Wade Lack,I-Men,5850,522,130,396,72,1928,382,787,260,530,112,2209
6494,André Svanevik,I-Men,5872,523,136,108,66,4082,383,757,259,658,135,267
81958,Chris Ostrom,I-Men,5872,523,121,1720,82,372,355,1703,254,1634,130,443
43063,Nick Ellis,I-Men,5886,525,122,1496,73,1682,365,1270,257,957,129,481
2884,Shaun Eagen,I-Men,5915,526,115,3545,88,95,408,319,256,1171,125,785
52745,Scott Mackenzie,I-Men,5922,527,140,45,75,1247,330,3028,261,412,120,1190
28204,Evan Bauer,I-Men,5924,528,134,172,70,2553,360,1455,267,85,116,1659
15151,Alex Romero,I-Men,5942,529,127,677,73,1682,370,1130,258,794,116,1659
33244,Tony Bishop,I-Men,5944,530,120,1995,84,239,357,1633,260,530,117,1547
5096,Tyler Sullivan,I-Men,5949,531,121,1720,72,1928,371,1106,263,281,123,914
26344,Jeff Tincher,I-Men,5955,532,118,2545,79,695,367,1213,259,658,124,844
46134,Joe Galantini,I-Men,5956,533,120,1995,75,1247,375,975,259,658,121,1081
26401,Jonathan Bullough,I-Men,5962,534,128,566,76,1056,431,133,250,3017,120,1190
14454,Joseph Rank,I-Men,5966,535,115,3545,80,566,407,330,257,957,127,568
7403,Anthony DeJager,I-Men,5967,536,120,1995,78,792,353,1768,264,222,120,1190
4960,Rodney Hamby,I-Men,5971,537,124,1115,77,916,349,1960,255,1412,127,568
44186,Chase Prime,I-Men,5977,538,112,4864,84,239,426,157,267,85,126,632
38301,Skylar Pond,I-Men,5989,539,121,1720,80,566,354,1732,257,957,122,1014
5168,Adam Rogers,I-Men,6009,540,124,1115,73,1682,384,729,256,1171,119,1312
8996,Joey Sanchez,I-Men,6010,541,133,215,75,1247,369,1155,251,2608,125,785
3784,Andrew Killion,I-Men,6021,542,125,936,72,1928,382,787,257,957,118,1413
5186,Wes Piatt,I-Men,6041,543,114,3989,75,1247,422,187,269,50,127,568
40813,Ian Daniel,I-Men,6054,544,130,396,83,295,359,1565,251,2608,120,1190
9359,Justin Riley,I-Men,6055,545,121,1720,78,792,345,2169,260,530,124,844
9115,Heidar Heidarsson,I-Men,6057,546,121,1720,76,1056,406,340,253,1927,122,1014
30952,TImmy Thernström,I-Men,6065,547,118,2545,74,1461,386,697,258,794,127,568
42413,Patrick Curtis,I-Men,6082,548,132,266,70,2553,373,1069,253,1927,135,267
23233,David Andrade Salazar,I-Men,6095,549,127,677,68,3235,383,757,258,794,126,632
12700,Brendon Mahoney,I-Men,6096,550,134,172,66,4082,406,340,259,658,124,844
52283,Patrick Barr,I-Men,6096,550,118,2545,80,566,370,1130,255,1412,130,443
15678,Paul Castaneda,I-Men,6099,552,113,4399,85,184,376,937,260,530,146,49
11623,jason fernandez,I-Men,6102,553,120,1995,71,2243,406,340,255,1412,140,112
23600,Josh Bromley,I-Men,6108,554,131,326,66,4082,387,656,261,412,126,632
19403,Adam Vollmer,I-Men,6110,555,123,1289,71,2243,425,159,254,1634,125,785
57363,Shawn Ramirez,I-Men,6112,556,118,2545,76,1056,387,656,255,1412,130,443
44907,Mark Pfeifer,I-Men,6118,557,133,215,67,3653,457,43,258,794,118,1413
32442,Russell Aldredge,I-Men,6122,558,116,3166,91,10,344,2229,267,85,126,632
73307,Chris Stowe,I-Men,6122,558,118,2545,70,2553,388,631,263,281,140,112
13183,Jonathan Morgan,I-Men,6124,560,115,3545,80,566,444,77,254,1634,134,302
5458,Tim VanDeusen,I-Men,6132,561,131,326,78,792,362,1365,250,3017,126,632
14935,David Leys,I-Men,6136,562,126,793,75,1247,369,1155,253,1927,122,1014
2901,Marcus Herou,I-Men,6164,563,123,1289,81,448,375,975,251,2608,124,844
1642,Ray Traitz,I-Men,6173,564,125,936,72,1928,365,1270,253,1927,140,112
5548,Sergio Alcantara,I-Men,6173,564,130,396,69,2910,362,1365,259,658,124,844
29589,Jon Alexander,I-Men,6177,566,116,3166,80,566,395,502,260,530,118,1413
18279,Brendan Griffin,I-Men,6179,567,120,1995,76,1056,353,1768,257,957,131,403
8746,Tommy Hackenbruck,I-Men,6184,568,110,5888,90,19,432,122,270,43,140,112
24461,joe kowalczyk,I-Men,6209,569,122,1496,70,2553,385,716,260,530,123,914
6145,Jared Byczko,I-Men,6212,570,121,1720,80,566,358,1600,255,1412,123,914
13842,Ryan Sunshine,I-Men,6212,570,128,566,70,2553,366,1245,259,658,120,1190
3009,Gavin Vansaghi,I-Men,6222,572,120,1995,77,916,371,1106,259,658,117,1547
38390,Sam Lee,I-Men,6246,573,135,136,68,3235,389,609,254,1634,126,632
21190,Adam Beardsley,I-Men,6246,573,119,2290,75,1247,384,729,255,1412,127,568
7209,DJ Neyens,I-Men,6246,573,119,2290,76,1056,388,631,257,957,119,1312
36656,NICK CHERISH,I-Men,6247,576,118,2545,86,145,459,35,251,2608,123,914
56680,Dan Rogers,I-Men,6247,576,119,2290,76,1056,383,757,262,343,115,1801
19467,Žiga Urh,I-Men,6249,578,121,1720,74,1461,368,1175,255,1412,129,481
3014,Troy Stinson,I-Men,6249,578,121,1720,71,2243,386,697,257,957,126,632
6078,BJ Seeley,I-Men,6253,580,122,1496,73,1682,387,656,254,1634,125,785
47804,Kenton Clairmont,I-Men,6254,581,120,1995,73,1682,371,1106,255,1412,144,59
29265,Jason Armendariz,I-Men,6254,581,129,482,70,2553,368,1175,255,1412,126,632
12237,Jake Naumcheff,I-Men,6261,583,115,3545,75,1247,407,330,259,658,129,481
5077,Matt Prendergast,I-Men,6266,584,133,215,66,4082,411,275,263,281,118,1413
32144,Brian Llewellyn,I-Men,6266,584,118,2545,81,448,344,2229,261,412,126,632
28733,scott canino,I-Men,6269,586,125,936,66,4082,389,609,260,530,140,112
13481,Michael Crofford,I-Men,6269,586,124,1115,76,1056,376,937,260,530,109,2631
11537,Spencer Marx,I-Men,6279,588,116,3166,75,1247,360,1455,262,343,143,68
36361,Pascal Baillargeon,I-Men,6282,589,118,2545,77,916,392,555,254,1634,126,632
55319,Jean-François Morneau,I-Men,6304,590,116,3166,72,1928,416,235,262,343,126,632
7992,Chris Fischer,I-Men,6329,591,137,93,66,4082,385,716,256,1171,135,267
9193,Jeff Germond,I-Men,6347,592,120,1995,74,1461,358,1600,257,957,133,334
37631,Jason Vanoskey,I-Men,6351,593,131,326,70,2553,383,757,254,1634,121,1081
51084,Brad Patti,I-Men,6355,594,129,482,66,4082,393,534,262,343,123,914
27281,Chris Weir,I-Men,6363,595,123,1289,72,1928,355,1703,259,658,125,785
9627,Doug Bacik,I-Men,6367,596,117,2849,74,1461,368,1175,259,658,136,224
14077,John McCardle,I-Men,6367,596,122,1496,72,1928,363,1329,256,1171,130,443
5879,andy paik,I-Men,6375,598,122,1496,68,3235,394,516,258,794,133,334
33531,Brent Miffitt,I-Men,6376,599,130,396,70,2553,355,1703,261,412,119,1312
7949,James Wolfe,I-Men,6395,600,128,566,68,3235,360,1455,259,658,129,481
33719,Jack Whitton,I-Men,6409,601,125,936,81,448,419,201,249,3512,119,1312
48139,Matt Kolozsvary,I-Men,6432,602,119,2290,85,184,339,2520,257,957,129,481
35506,Terrence Fenningham,I-Men,6441,603,116,3166,76,1056,362,1365,264,222,126,632
8789,Israel Wright,I-Men,6457,604,129,482,71,2243,340,2457,258,794,129,481
14131,Chad Mckay,I-Men,6459,605,118,2545,78,792,375,975,257,957,120,1190
45181,Chris Muscarella,I-Men,6462,606,115,3545,83,295,384,729,255,1412,129,481
45875,Forrest Rollins,I-Men,6471,607,121,1720,75,1247,357,1633,257,957,123,914
